company_name,company_country_code,company_city,company_market,investor_name,investor_country_code,investor_city,funded_at,funded_month,funded_year,raised_amount_usd,company_name_lower,unicorn_flag
AppDynamics,USA,San Francisco,Software,Greylock Partners,USA,Menlo Park,01/01/2008 00:00,2008-01,2008,5500000,appdynamics,TRUE
AppDynamics,USA,San Francisco,Software,Greylock Partners,USA,Menlo Park,01/17/2012 00:00,2012-01,2012,20000000,appdynamics,TRUE
Wealthfront,USA,Palo Alto,Personal Finance,Greylock Partners,USA,Menlo Park,03/20/2013 00:00,2013-03,2013,20000000,wealthfront,TRUE
One Kings Lane,USA,San Francisco,Home & Garden,Greylock Partners,USA,Menlo Park,12/12/2012 00:00,2012-12,2012,50000000,onekingslane,TRUE
Okta,USA,San Francisco,Enterprise Software,Greylock Partners,USA,Menlo Park,12/04/2012 00:00,2012-12,2012,25000000,okta,TRUE
Cloudera,USA,Palo Alto,Enterprise Software,Greylock Partners,USA,Menlo Park,12/07/2012 00:00,2012-12,2012,65000000,cloudera,TRUE
One Kings Lane,USA,San Francisco,Home & Garden,Greylock Partners,USA,Menlo Park,09/18/2011 00:00,2011-09,2011,40000000,onekingslane,TRUE
Delphix,USA,Menlo Park,Software,Greylock Partners,USA,Menlo Park,02/04/2009 00:00,2009-02,2009,8500000,delphix,TRUE
Domo,USA,American Fork,Web Development,Greylock Partners,USA,Menlo Park,03/11/2013 00:00,2013-03,2013,60000000,domo,TRUE
Zuora,USA,Foster City,Facebook Applications,Greylock Partners,USA,Menlo Park,09/05/2013 00:00,2013-09,2013,50000000,zuora,TRUE
Lookout,USA,San Francisco,Security,Greylock Partners,USA,Menlo Park,10/10/2013 00:00,2013-10,2013,55000000,lookout,TRUE
Cloudera,USA,Palo Alto,Enterprise Software,Greylock Partners,USA,Menlo Park,10/26/2010 00:00,2010-10,2010,25000000,cloudera,TRUE
One Kings Lane,USA,San Francisco,Home & Garden,Greylock Partners,USA,Menlo Park,02/11/2011 00:00,2011-02,2011,23000000,onekingslane,TRUE
Cloudera,USA,Palo Alto,Enterprise Software,Greylock Partners,USA,Menlo Park,11/07/2011 00:00,2011-11,2011,40000000,cloudera,TRUE
Pure Storage,USA,Mountain View,Storage,Greylock Partners,USA,Menlo Park,08/15/2012 00:00,2012-08,2012,40000000,purestorage,TRUE
Cloudera,USA,Palo Alto,Enterprise Software,Greylock Partners,USA,Menlo Park,06/02/2009 00:00,2009-06,2009,6000000,cloudera,TRUE
Dropbox,USA,San Francisco,Storage,Greylock Partners,USA,Menlo Park,10/18/2011 00:00,2011-10,2011,250000000,dropbox,TRUE
Nextdoor,USA,San Francisco,Privacy,Greylock Partners,USA,Menlo Park,02/12/2013 00:00,2013-02,2013,21600000,nextdoor,TRUE
LinkedIn,USA,Mountain View,Software,Greylock Partners,USA,Menlo Park,06/17/2008 00:00,2008-06,2008,53000000,linkedin,TRUE
Actifio,USA,Waltham,Enterprise Software,Greylock Partners,USA,Menlo Park,12/05/2011 00:00,2011-12,2011,33500000,actifio,TRUE
Zuora,USA,Foster City,Facebook Applications,Greylock Partners,USA,Menlo Park,11/16/2011 00:00,2011-11,2011,36000000,zuora,TRUE
Pure Storage,USA,Mountain View,Storage,Greylock Partners,USA,Menlo Park,08/01/2010 00:00,2010-08,2010,20000000,purestorage,TRUE
Nextdoor,USA,San Francisco,Privacy,Greylock Partners,USA,Menlo Park,10/29/2013 00:00,2013-10,2013,60000000,nextdoor,TRUE
Facebook,USA,Menlo Park,Communities,Greylock Partners,USA,Menlo Park,04/01/2006 00:00,2006-04,2006,27500000,facebook,TRUE
Okta,USA,San Francisco,Enterprise Software,Greylock Partners,USA,Menlo Park,08/01/2011 00:00,2011-08,2011,16500000,okta,TRUE
LinkedIn,USA,Mountain View,Software,Greylock Partners,USA,Menlo Park,10/01/2004 00:00,2004-10,2004,10000000,linkedin,TRUE
Nextdoor,USA,San Francisco,Privacy,Greylock Partners,USA,Menlo Park,07/24/2012 00:00,2012-07,2012,18600000,nextdoor,TRUE
AppDynamics,USA,San Francisco,Software,Greylock Partners,USA,Menlo Park,01/23/2013 00:00,2013-01,2013,50000000,appdynamics,TRUE
Groupon,USA,Chicago,Advertising,Greylock Partners,USA,Menlo Park,01/11/2011 00:00,2011-01,2011,950000000,groupon,TRUE
Delphix,USA,Menlo Park,Software,Greylock Partners,USA,Menlo Park,06/06/2012 00:00,2012-06,2012,25000000,delphix,TRUE
Actifio,USA,Waltham,Enterprise Software,Greylock Partners Israel,ISR,Herzliya,03/06/2013 00:00,2013-03,2013,50000000,actifio,TRUE
LivingSocial,USA,Washington,E-Commerce,Grotech Ventures,USA,Vienna,04/29/2010 00:00,2010-04,2010,14000000,livingsocial,TRUE
LivingSocial,USA,Washington,E-Commerce,Grotech Ventures,USA,Vienna,07/21/2008 00:00,2008-07,2008,5000000,livingsocial,TRUE
LivingSocial,USA,Washington,E-Commerce,Grotech Ventures,USA,Vienna,03/11/2010 00:00,2010-03,2010,25000000,livingsocial,TRUE
LivingSocial,USA,Washington,E-Commerce,Grotech Ventures,USA,Vienna,01/04/2010 00:00,2010-01,2010,5000000,livingsocial,TRUE
LivingSocial,USA,Washington,E-Commerce,Grotech Ventures,USA,Vienna,02/20/2013 00:00,2013-02,2013,110000000,livingsocial,TRUE
Lashou.com,CHN,Beijing,E-Commerce,GSR Ventures,CHN,Beijing,12/01/2010 00:00,2010-12,2010,50000000,lashou.com,TRUE
Lashou.com,CHN,Beijing,E-Commerce,GSR Ventures,CHN,Beijing,03/01/2011 00:00,2011-03,2011,110000000,lashou.com,TRUE
Ele.me,CHN,Shanghai,E-Commerce,GSR Ventures,CHN,Beijing,11/27/2013 00:00,2013-11,2013,25000000,ele.me,TRUE
Lashou.com,CHN,Beijing,E-Commerce,GSR Ventures,CHN,Beijing,04/01/2010 00:00,2010-04,2010,5000000,lashou.com,TRUE
Dataminr,USA,New York,Analytics,GSV Capital,USA,Woodside,06/12/2013 00:00,2013-06,2013,30000000,dataminr,TRUE
Bloom Energy,USA,Sunnyvale,Clean Technology,GSV Capital,USA,Woodside,09/15/2011 00:00,2011-09,2011,150000000,bloomenergy,TRUE
Bloom Energy,USA,Sunnyvale,Clean Technology,GSV Capital,USA,Woodside,06/08/2012 00:00,2012-06,2012,150000000,bloomenergy,TRUE
Tango,USA,Mountain View,Messaging,Hambrecht Ventures,,,06/01/2010 00:00,2010-06,2010,500000,tango,TRUE
Evernote,USA,Redwood City,Software,Harbor Pacific Capital,USA,Palo Alto,05/03/2012 00:00,2012-05,2012,70000000,evernote,TRUE
Harry's,USA,New York,Fashion,Harrison Metal,USA,Palo Alto,08/15/2012 00:00,2012-08,2012,4000000,harry's,TRUE
DoorDash,USA,Palo Alto,Small and Medium Businesses,Haystack,USA,Palo Alto,09/30/2013 00:00,2013-09,2013,2400000,doordash,TRUE
Hootsuite,CAN,Vancouver,Software,Hearst Ventures,USA,New York,09/15/2011 00:00,2011-09,2011,3000000,hootsuite,TRUE
BuzzFeed,USA,New York,Entertainment,Hearst Ventures,USA,New York,01/09/2012 00:00,2012-01,2012,15500000,buzzfeed,TRUE
BuzzFeed,USA,New York,Entertainment,Hearst Ventures,USA,New York,07/09/2008 00:00,2008-07,2008,3500000,buzzfeed,TRUE
Hootsuite,CAN,Vancouver,Software,Hearst Ventures,USA,New York,12/01/2009 00:00,2009-12,2009,1900000,hootsuite,TRUE
BuzzFeed,USA,New York,Entertainment,Hearst Ventures,USA,New York,05/12/2010 00:00,2010-05,2010,8000000,buzzfeed,TRUE
Deem,USA,San Francisco,E-Commerce,HGGC,USA,Palo Alto,09/24/2013 00:00,2013-09,2013,69985435,deem,TRUE
VMTurbo,USA,Burlington,Enterprise Software,Highland Capital Partners,GBR,London,11/29/2011 00:00,2011-11,2011,10000000,vmturbo,TRUE
Tujia,,,Travel,HomeAway,USA,Austin,05/16/2012 00:00,2012-05,2012,15000000,tujia,TRUE
Spotify,SWE,Stockholm,Entertainment,Horizons Ventures,HKG,Hong Kong,10/01/2008 00:00,2008-10,2008,21640000,spotify,TRUE
Facebook,USA,Menlo Park,Communities,Horizons Ventures,HKG,Hong Kong,03/27/2008 00:00,2008-03,2008,60000000,facebook,TRUE
Spotify,SWE,Stockholm,Entertainment,Horizons Ventures,HKG,Hong Kong,08/04/2009 00:00,2009-08,2009,50000000,spotify,TRUE
Facebook,USA,Menlo Park,Communities,Horizons Ventures,HKG,Hong Kong,11/30/2007 00:00,2007-11,2007,60000000,facebook,TRUE
VANCL,CHN,Beijing,E-Commerce,Hotung Venture Group,TWN,Taipei,07/01/2011 00:00,2011-07,2011,230000000,vancl,TRUE
Better Place,USA,Palo Alto,Clean Technology,HSBC,,,11/11/2011 00:00,2011-11,2011,200000000,betterplace,TRUE
InsideSales.com,USA,Provo,Lead Management,Hummer Winblad Venture Partners,USA,San Francisco,01/08/2013 00:00,2013-01,2013,35000000,insidesales.com,TRUE
MuleSoft,USA,San Francisco,Data Integration,Hummer Winblad Venture Partners,USA,San Francisco,03/30/2010 00:00,2010-03,2010,12000000,mulesoft,TRUE
InsideSales.com,USA,Provo,Lead Management,Hummer Winblad Venture Partners,USA,San Francisco,08/10/2012 00:00,2012-08,2012,4000000,insidesales.com,TRUE
MuleSoft,USA,San Francisco,Data Integration,Hummer Winblad Venture Partners,USA,San Francisco,04/03/2013 00:00,2013-04,2013,37000000,mulesoft,TRUE
Domo,USA,American Fork,Web Development,Hummer Winblad Venture Partners,USA,San Francisco,05/19/2011 00:00,2011-05,2011,10000000,domo,TRUE
MuleSoft,USA,San Francisco,Data Integration,Hummer Winblad Venture Partners,USA,San Francisco,05/18/2012 00:00,2012-05,2012,15000000,mulesoft,TRUE
MuleSoft,USA,San Francisco,Data Integration,Hummer Winblad Venture Partners,USA,San Francisco,05/22/2007 00:00,2007-05,2007,12500000,mulesoft,TRUE
MuleSoft,USA,San Francisco,Data Integration,Hummer Winblad Venture Partners,USA,San Francisco,10/01/2006 00:00,2006-10,2006,4000000,mulesoft,TRUE
HelloFresh,USA,New York,Hospitality,HV Holtzbrinck Ventures,DEU,Munich,09/30/2013 00:00,2013-09,2013,7500000,hellofresh,TRUE
Delivery Hero,DEU,Berlin,Hospitality,HV Holtzbrinck Ventures,DEU,Munich,07/01/2013 00:00,2013-07,2013,30000000,deliveryhero,TRUE
HelloFresh,USA,New York,Hospitality,HV Holtzbrinck Ventures,DEU,Munich,12/12/2012 00:00,2012-12,2012,10000000,hellofresh,TRUE
Lazada Group,MYS,Kuala Lumpur,E-Commerce,HV Holtzbrinck Ventures,DEU,Munich,06/19/2013 00:00,2013-06,2013,100000000,lazadagroup,TRUE
OZON.ru,RUS,Moscow,E-Commerce,HV Holtzbrinck Ventures,DEU,Munich,04/03/2007 00:00,2007-04,2007,18000000,ozon.ru,TRUE
TransferWise,GBR,London,Virtualization,IA Ventures,USA,New York,05/13/2013 00:00,2013-05,2013,6000000,transferwise,TRUE
TransferWise,GBR,London,Virtualization,IA Ventures,USA,New York,04/17/2012 00:00,2012-04,2012,1300000,transferwise,TRUE
Apttus,USA,San Mateo,Software,Iconiq Capital,USA,San Francisco,09/17/2013 00:00,2013-09,2013,37000000,apttus,TRUE
Flipkart,IND,Bangalore,Online Shopping,Iconiq Capital,USA,San Francisco,08/24/2012 00:00,2012-08,2012,150000000,flipkart,TRUE
Flipkart,IND,Bangalore,Online Shopping,Iconiq Capital,USA,San Francisco,07/10/2013 00:00,2013-07,2013,200000000,flipkart,TRUE
SurveyMonkey,USA,Palo Alto,Software,Iconiq Capital,USA,San Francisco,01/16/2013 00:00,2013-01,2013,450000000,surveymonkey,TRUE
Automattic,USA,San Francisco,Web CMS,Iconiq Capital,USA,San Francisco,09/17/2013 00:00,2013-09,2013,75000000,automattic,TRUE
Razer,USA,San Diego,Games,IDG Capital Partners,CHN,Beijing,12/20/2011 00:00,2011-12,2011,50000000,razer,TRUE
VANCL,CHN,Beijing,E-Commerce,IDG Capital Partners,CHN,Beijing,12/01/2010 00:00,2010-12,2010,100000000,vancl,TRUE
VANCL,CHN,Beijing,E-Commerce,IDG Capital Partners,CHN,Beijing,07/01/2011 00:00,2011-07,2011,230000000,vancl,TRUE
DocuSign,USA,San Francisco,Software,Ignition Partners,USA,Bellevue,12/08/2010 00:00,2010-12,2010,27000000,docusign,TRUE
Cloudera,USA,Palo Alto,Enterprise Software,Ignition Partners,USA,Bellevue,12/07/2012 00:00,2012-12,2012,65000000,cloudera,TRUE
Cloudera,USA,Palo Alto,Enterprise Software,Ignition Partners,USA,Bellevue,11/07/2011 00:00,2011-11,2011,40000000,cloudera,TRUE
DocuSign,USA,San Francisco,Software,Ignition Partners,USA,Bellevue,05/08/2009 00:00,2009-05,2009,5000000,docusign,TRUE
DocuSign,USA,San Francisco,Software,Ignition Partners,USA,Bellevue,09/01/2007 00:00,2007-09,2007,12400000,docusign,TRUE
DocuSign,USA,San Francisco,Software,Ignition Partners,USA,Bellevue,04/01/2006 00:00,2006-04,2006,10000000,docusign,TRUE
Pure Storage,USA,Mountain View,Storage,In-Q-Tel,USA,Arlington,08/29/2013 00:00,2013-08,2013,150000000,purestorage,TRUE
Cloudera,USA,Palo Alto,Enterprise Software,In-Q-Tel,USA,Arlington,12/07/2012 00:00,2012-12,2012,65000000,cloudera,TRUE
Cloudera,USA,Palo Alto,Enterprise Software,In-Q-Tel,USA,Arlington,11/07/2011 00:00,2011-11,2011,40000000,cloudera,TRUE
Delphix,USA,Menlo Park,Software,In-Q-Tel,USA,Arlington,06/06/2012 00:00,2012-06,2012,25000000,delphix,TRUE
MongoDB,USA,New York,Cloud Computing,In-Q-Tel,USA,Arlington,01/01/2012 00:00,2012-01,2012,7700000,mongodb,TRUE
TransferWise,GBR,London,Virtualization,Index Ventures,CHE,Geneva,05/13/2013 00:00,2013-05,2013,6000000,transferwise,TRUE
Pure Storage,USA,Mountain View,Storage,Index Ventures,CHE,Geneva,08/29/2013 00:00,2013-08,2013,150000000,purestorage,TRUE
Funding Circle,GBR,London,Financial Services,Index Ventures,CHE,Geneva,10/23/2013 00:00,2013-10,2013,37000000,fundingcircle,TRUE
Flipboard,USA,Palo Alto,News,Index Ventures,CHE,Geneva,12/09/2013 00:00,2013-12,2013,50000000,flipboard,TRUE
Flipboard,USA,Palo Alto,News,Index Ventures,CHE,Geneva,07/20/2010 00:00,2010-07,2010,10500000,flipboard,TRUE
Wealthfront,USA,Palo Alto,Personal Finance,Index Ventures,CHE,Geneva,03/20/2013 00:00,2013-03,2013,20000000,wealthfront,TRUE
Funding Circle,GBR,London,Financial Services,Index Ventures,CHE,Geneva,04/02/2012 00:00,2012-04,2012,16000000,fundingcircle,TRUE
Lookout,USA,San Francisco,Security,Index Ventures,CHE,Geneva,09/21/2011 00:00,2011-09,2011,40000000,lookout,TRUE
OZON.ru,RUS,Moscow,E-Commerce,Index Ventures,CHE,Geneva,09/08/2011 00:00,2011-09,2011,100000000,ozon.ru,TRUE
Farfetch,USA,Cerritos,Fashion,Index Ventures,CHE,Geneva,01/15/2012 00:00,2012-01,2012,18000000,farfetch,TRUE
Farfetch,USA,Cerritos,Fashion,Index Ventures,CHE,Geneva,03/03/2013 00:00,2013-03,2013,20000000,farfetch,TRUE
Zuora,USA,Foster City,Facebook Applications,Index Ventures,CHE,Geneva,09/05/2013 00:00,2013-09,2013,50000000,zuora,TRUE
Lookout,USA,San Francisco,Security,Index Ventures,CHE,Geneva,10/10/2013 00:00,2013-10,2013,55000000,lookout,TRUE
Pure Storage,USA,Mountain View,Storage,Index Ventures,CHE,Geneva,08/15/2012 00:00,2012-08,2012,40000000,purestorage,TRUE
OZON.ru,RUS,Moscow,E-Commerce,Index Ventures,CHE,Geneva,04/03/2007 00:00,2007-04,2007,18000000,ozon.ru,TRUE
Dropbox,USA,San Francisco,Storage,Index Ventures,CHE,Geneva,10/18/2011 00:00,2011-10,2011,250000000,dropbox,TRUE
Zuora,USA,Foster City,Facebook Applications,Index Ventures,CHE,Geneva,11/16/2011 00:00,2011-11,2011,36000000,zuora,TRUE
Funding Circle,GBR,London,Financial Services,Index Ventures,CHE,Geneva,04/21/2011 00:00,2011-04,2011,4137070,fundingcircle,TRUE
Flipboard,USA,Palo Alto,News,Index Ventures,CHE,Geneva,04/14/2011 00:00,2011-04,2011,50000000,flipboard,TRUE
SoundCloud,,,Music,Index Ventures,CHE,Geneva,01/01/2011 00:00,2011-01,2011,10000000,soundcloud,TRUE
Lookout,USA,San Francisco,Security,Index Ventures,CHE,Geneva,12/23/2010 00:00,2010-12,2010,19500000,lookout,TRUE
TransferWise,GBR,London,Virtualization,Index Ventures,CHE,Geneva,04/17/2012 00:00,2012-04,2012,1300000,transferwise,TRUE
Snapdeal,IND,New Delhi,E-Commerce,IndoUS Venture Partners,IND,Bangalore,01/01/2011 00:00,2011-01,2011,12000000,snapdeal,TRUE
Snapdeal,IND,New Delhi,E-Commerce,IndoUS Venture Partners,IND,Bangalore,09/01/2011 00:00,2011-09,2011,40000000,snapdeal,TRUE
Jasper,IND,New Delhi,E-Commerce,IndoUS Venture Partners,IND,Bangalore,07/28/2011 00:00,2011-07,2011,40000000,jasper,TRUE
Jasper,IND,New Delhi,E-Commerce,IndoUS Venture Partners,IND,Bangalore,01/25/2011 00:00,2011-01,2011,12000000,jasper,TRUE
Zomato,IND,Gurgaon,Restaurants,Info Edge,IND,New Delhi,11/06/2013 00:00,2013-11,2013,37000000,zomato,TRUE
Zomato,IND,Gurgaon,Restaurants,Info Edge,IND,New Delhi,09/01/2011 00:00,2011-09,2011,3500000,zomato,TRUE
Zomato,IND,Gurgaon,Restaurants,Info Edge,IND,New Delhi,08/01/2010 00:00,2010-08,2010,1000000,zomato,TRUE
Zomato,IND,Gurgaon,Restaurants,Info Edge,IND,New Delhi,09/01/2012 00:00,2012-09,2012,2300000,zomato,TRUE
Zomato,IND,Gurgaon,Restaurants,Info Edge,IND,New Delhi,02/21/2013 00:00,2013-02,2013,10000000,zomato,TRUE
Quixey,USA,Mountain View,Search,Innovation Endeavors,USA,Palo Alto,10/03/2013 00:00,2013-10,2013,50000000,quixey,TRUE
Quixey,USA,Mountain View,Search,Innovation Endeavors,USA,Palo Alto,08/29/2011 00:00,2011-08,2011,3800000,quixey,TRUE
Quixey,USA,Mountain View,Search,Innovation Endeavors,USA,Palo Alto,06/07/2012 00:00,2012-06,2012,20000000,quixey,TRUE
Quixey,USA,Mountain View,Search,Innovation Endeavors,USA,Palo Alto,04/07/2011 00:00,2011-04,2011,400000,quixey,TRUE
SoFi,USA,San Francisco,Social Media,Innovation Endeavors,USA,Palo Alto,09/19/2011 00:00,2011-09,2011,4000000,sofi,TRUE
Uber,USA,San Francisco,Transportation,Innovation Endeavors,USA,Palo Alto,02/14/2011 00:00,2011-02,2011,11000000,uber,TRUE
Wandoujia,CHN,Beijing,Mobile,Innovation Works (China),CHN,Beijing,01/01/2011 00:00,2011-01,2011,8000000,wandoujia,TRUE
AppDirect,USA,San Francisco,PaaS,iNovia Capital,CAN,Montrí©al,04/28/2011 00:00,2011-04,2011,3250000,appdirect,TRUE
AppDirect,USA,San Francisco,PaaS,iNovia Capital,CAN,Montrí©al,07/18/2012 00:00,2012-07,2012,8500000,appdirect,TRUE
AppDirect,USA,San Francisco,PaaS,iNovia Capital,CAN,Montrí©al,09/10/2013 00:00,2013-09,2013,9000000,appdirect,TRUE
Flipboard,USA,Palo Alto,News,Insight Venture Partners,USA,New York,12/09/2013 00:00,2013-12,2013,50000000,flipboard,TRUE
Shopify,CAN,Ottawa,Online Shopping,Insight Venture Partners,USA,New York,12/11/2013 00:00,2013-12,2013,100000000,shopify,TRUE
Hootsuite,CAN,Vancouver,Software,Insight Venture Partners,USA,New York,08/01/2013 00:00,2013-08,2013,165000000,hootsuite,TRUE
AirWatch,USA,Atlanta,Mobile,Insight Venture Partners,USA,New York,02/24/2013 00:00,2013-02,2013,200000000,airwatch,TRUE
Fanatics,USA,Jacksonville,E-Commerce,Insight Venture Partners,USA,New York,06/07/2012 00:00,2012-06,2012,225000000,fanatics,TRUE
Flipboard,USA,Palo Alto,News,Insight Venture Partners,USA,New York,04/14/2011 00:00,2011-04,2011,50000000,flipboard,TRUE
Flipboard,USA,Palo Alto,News,Insight Venture Partners,USA,New York,09/23/2013 00:00,2013-09,2013,50000000,flipboard,TRUE
Twitter,USA,San Francisco,Software,Insight Venture Partners,USA,New York,09/25/2009 00:00,2009-09,2009,100000000,twitter,TRUE
Pluralsight,USA,Cedar Valley,Education,Insight Venture Partners,USA,New York,01/03/2013 00:00,2013-01,2013,27500000,pluralsight,TRUE
Dataminr,USA,New York,Analytics,Institutional Venture Partners (IVP),USA,Menlo Park,06/12/2013 00:00,2013-06,2013,30000000,dataminr,TRUE
Pure Storage,USA,Mountain View,Storage,Institutional Venture Partners (IVP),USA,Menlo Park,08/29/2013 00:00,2013-08,2013,150000000,purestorage,TRUE
One Kings Lane,USA,San Francisco,Home & Garden,Institutional Venture Partners (IVP),USA,Menlo Park,12/12/2012 00:00,2012-12,2012,50000000,onekingslane,TRUE
Zynga,USA,San Francisco,Technology,Institutional Venture Partners (IVP),USA,Menlo Park,11/04/2009 00:00,2009-11,2009,15187000,zynga,TRUE
Yext,USA,New York,SaaS,Institutional Venture Partners (IVP),USA,Menlo Park,06/12/2012 00:00,2012-06,2012,27000000,yext,TRUE
Twitter,USA,San Francisco,Software,Institutional Venture Partners (IVP),USA,Menlo Park,02/13/2009 00:00,2009-02,2009,35000000,twitter,TRUE
Zynga,USA,San Francisco,Technology,Institutional Venture Partners (IVP),USA,Menlo Park,07/18/2008 00:00,2008-07,2008,25000000,zynga,TRUE
Dropbox,USA,San Francisco,Storage,Institutional Venture Partners (IVP),USA,Menlo Park,10/18/2011 00:00,2011-10,2011,250000000,dropbox,TRUE
Yext,USA,New York,SaaS,Institutional Venture Partners (IVP),USA,Menlo Park,07/28/2011 00:00,2011-07,2011,10000000,yext,TRUE
LegalZoom,USA,Glendale,Legal,Institutional Venture Partners (IVP),USA,Menlo Park,07/24/2011 00:00,2011-07,2011,66000000,legalzoom,TRUE
Domo,USA,American Fork,Web Development,Institutional Venture Partners (IVP),USA,Menlo Park,01/31/2012 00:00,2012-01,2012,20000000,domo,TRUE
AppDynamics,USA,San Francisco,Software,Institutional Venture Partners (IVP),USA,Menlo Park,01/23/2013 00:00,2013-01,2013,50000000,appdynamics,TRUE
Twitter,USA,San Francisco,Software,Institutional Venture Partners (IVP),USA,Menlo Park,09/25/2009 00:00,2009-09,2009,100000000,twitter,TRUE
Yext,USA,New York,SaaS,Institutional Venture Partners (IVP),USA,Menlo Park,10/01/2009 00:00,2009-10,2009,25000000,yext,TRUE
Snapchat,USA,Pacific Palisades,File Sharing,Institutional Venture Partners (IVP),USA,Menlo Park,06/22/2013 00:00,2013-06,2013,80000000,snapchat,TRUE
MongoDB,USA,New York,Cloud Computing,Intel Capital,USA,Santa Clara,10/04/2013 00:00,2013-10,2013,150000000,mongodb,TRUE
Sprinklr,USA,New York,Social CRM,Intel Capital,USA,Santa Clara,11/04/2013 00:00,2013-11,2013,17500000,sprinklr,TRUE
Kabam,USA,San Francisco,Games,Intel Capital,USA,Santa Clara,05/26/2011 00:00,2011-05,2011,85000000,kabam,TRUE
Snapdeal,IND,New Delhi,E-Commerce,Intel Capital,USA,Santa Clara,04/01/2013 00:00,2013-04,2013,75000000,snapdeal,TRUE
Sprinklr,USA,New York,Social CRM,Intel Capital,USA,Santa Clara,02/05/2013 00:00,2013-02,2013,15000000,sprinklr,TRUE
Kabam,USA,San Francisco,Games,Intel Capital,USA,Santa Clara,01/20/2011 00:00,2011-01,2011,30000000,kabam,TRUE
